id,budget,original_language,original_title,popularity,production_companies,revenue,vote_average,vote_count,score
5994,60000000,en,The Family Man,19.705489,['Universal Pictures'],0,6.5,521,6.182227767601171
39514,58000000,en,RED,41.430245,"['DC Comics', 'Di Bonaventura Pictures', 'Summit Entertainment', 'DC Entertainment']",71664962,6.6,2808,6.399072011638731
9563,55000000,en,Any Given Sunday,23.127561,"[""Donners' Company"", 'Ixtlan', 'Warner Bros.']",100230832,6.8,422,6.224317906068927
547,60000000,en,The Horse Whisperer,12.867352,"['Wildwood Enterprises', 'Touchstone Pictures']",186883563,6.7,292,6.175482629965359
1538,65000000,en,Collateral,44.815022,"['Paramount Pictures', 'DreamWorks SKG', 'Parkes/MacDonald Productions', 'Edge City']",217764291,7.0,1451,6.492627286094182
9334,60000000,en,The Scorpion King,37.537093,"['Universal Pictures', 'Kalima Productions GmbH & Co. KG', 'World Wrestling Entertainment (WWE)', 'Alphaville Films']",165333180,5.3,779,5.856402611323528
11128,60000000,en,Ladder 49,10.99991,"['Casey Silver Productions', 'Beacon Communications', 'Touchstone Pictures', 'Beacon Pictures', 'Fantail Films Inc.']",74541707,6.2,207,6.103084088627262
75780,60000000,en,Jack Reacher,56.868399,"['Paramount Pictures', 'Mutual Film Company', 'Skydance Productions', 'TC Productions']",218340595,6.3,2998,6.221000784649368
8914,60000000,en,Deep Blue Sea,22.991269,"['Village Roadshow Pictures', 'Warner Bros.', 'Riche-Ludwig Productions', 'Groucho III Film Partnership']",73648228,5.6,604,5.970458645135196
13576,60000000,en,Michael Jackson's This Is It,15.798622,['Columbia Pictures'],0,6.7,247,6.164164282573225
39538,60000000,en,Contagion,38.820858,"['Double Feature Films', 'Regency Enterprises', 'Warner Bros.', 'Participant Media', 'Imagenation Abu Dhabi FZ']",137551594,6.2,1325,6.137335839564456
10628,0,en,Kangaroo Jack,10.292864,"['Castle Rock Entertainment', 'Jerry Bruckheimer Films', 'Warner Bros.']",0,4.3,203,5.913955224296171
14836,60000000,en,Coraline,51.146047,"['Focus Features', 'Laika Entertainment']",124596398,7.3,1386,6.611353490534116
8645,60000000,en,The Happening,20.501582,"['Spyglass Entertainment', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'UTV Motion Pictures', 'Blinding Edge Pictures']",163403799,4.9,950,5.686002078209081
9509,70000000,en,Man on Fire,45.299089,"['Regency Enterprises', 'Fox 2000 Pictures', 'Epsilon Motion Pictures', 'Scott Free Productions', 'New Regency Pictures']",130293714,7.3,1553,6.645263960275463
10067,50000000,en,The Shaggy Dog,4.280619,"['Walt Disney Pictures', 'Mandeville Films', 'Boxing Cat Films']",61112916,4.5,137,5.981749617737269
9384,60000000,en,Starsky & Hutch,28.848842,"['Weed Road Pictures', 'Warner Bros.', 'Dimension Films', 'Red Hour Films', 'AR-TL']",170268750,5.6,644,5.9644892825000815
9279,60000000,en,Jingle All the Way,22.501041,"['Twentieth Century Fox Film Corporation', '1492 Pictures']",129832389,5.5,575,5.951084857412034
1487,66000000,en,Hellboy,47.479755,"['Revolution Studios', 'Dark Horse Entertainment', 'Lawrence Gordon Productions', 'Starlite Films']",99318987,6.5,2225,6.315486586326279
9422,70000000,en,A Civil Action,10.147321,"['Paramount Pictures', 'Wildwood Enterprises', 'Touchstone Pictures']",56702901,6.1,109,6.092609733428264
77174,60000000,en,ParaNorman,39.539045,"['Focus Features', 'Laika Entertainment']",107139399,6.7,789,6.274700538508869
4824,60000000,en,The Jackal,19.747459,"['Universal Pictures', 'Toho-Towa', 'Mutual Film Company', 'Marubeni', 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'Alphaville Films', 'British Broadcasting Corporation (BBC)', 'UGC PH', ""Mel's Cite du Cinema""]",159330280,6.1,527,6.093915699195993
9620,60000000,en,Paycheck,29.018826,"['Paramount Pictures', 'DreamWorks SKG', 'Davis Entertainment', 'Lion Rock Productions', 'Province of British Columbia Film Incentive BC', 'Solomon/Hackett Productions']",96269812,5.9,581,6.04602306145251
9302,60000000,en,Up Close & Personal,4.801849,"['Cinergi Pictures Entertainment', 'Touchstone Pictures']",0,5.9,50,6.087083348272719
10199,60000000,en,The Tale of Despereaux,16.493576,['Larger Than Life Productions'],50877145,5.8,258,6.056214555847263
10771,0,en,The Tuxedo,21.549232,"['DreamWorks SKG', 'Parkes+MacDonald Image Nation', 'Blue Train Productions']",0,5.3,483,5.927349097474886
3512,60000000,en,Under Siege 2: Dark Territory,13.080725,"['Regency Enterprises', 'Warner Bros.', 'Seagal/Nasso Productions', 'Victor Company of Japan (JVC)', 'Cutting Edge Films']",104324083,5.6,210,6.041714604021775
137094,60000000,en,Jack Ryan: Shadow Recruit,42.538258,"['Paramount Pictures', 'Di Bonaventura Pictures', 'Mace Neufeld Productions', 'Skydance Productions', 'Etalon film', 'Buckaroo Entertainment']",50549107,5.9,1173,6.0173169273023195
274479,60000000,en,Joy,29.876507,"['Fox 2000 Pictures', 'Davis Entertainment', 'Annapurna Pictures', 'TSG Entertainment']",101134059,6.4,1581,6.234499676808271
267860,60000000,en,London Has Fallen,61.849521,"['Millennium Films', 'LHF Film', 'Gerard Butler Alan Siegel Entertainment', 'Nu Boyana Film Studios']",205754447,5.8,1621,5.9552662874712965
8078,70000000,en,Alien: Resurrection,37.44963,"['Twentieth Century Fox Film Corporation', 'Brandywine Productions']",162000000,5.9,1365,6.01028538268034
7485,61000000,en,Shooter,37.378081,"['Paramount Pictures', 'Di Bonaventura Pictures', 'Grosvenor Park Impact Productions']",95696996,6.9,1462,6.450020662610048
170687,60000000,en,The Boxtrolls,30.656345,['Laika Entertainment'],108255770,6.6,668,6.227516834854055
6435,75000000,en,Practical Magic,15.142701,"['Village Roadshow Pictures', 'DiNovi Pictures', 'Fortis Films', 'Warner Bros.', 'Stargate Studios']",46683377,6.3,338,6.124447801359217
137106,60000000,en,The Lego Movie,59.547928,"['Village Roadshow Pictures', 'DC Comics', 'Vertigo Entertainment', 'Lin Pictures', 'Warner Bros. Animation', 'LEGO', 'Warner Bros.', 'Animal Logic', 'Warner Animation Group', 'RatPac-Dune Entertainment']",469160692,7.5,3070,6.972709680319086
10040,0,en,Miss Congeniality 2: Armed and Fabulous,19.998581,"['Village Roadshow Pictures', 'Castle Rock Entertainment', 'Fortis Films']",0,5.3,425,5.943425022036847
6278,60000000,en,Reign of Fire,27.615108,"['The Zanuck Company', 'Spyglass Entertainment', 'World 2000 Entertainment', 'Touchstone Pictures', 'Tripod Entertainment']",43061982,6.0,669,6.067579243390844
82682,60000000,en,Gangster Squad,29.041198,"['Village Roadshow Pictures', 'Lin Pictures', 'Warner Bros.', 'Langley Park Production']",105200903,6.2,1778,6.145185321003817
17610,60000000,en,Year One,25.293538,"['Columbia Pictures', 'Ocean Pictures', 'Apatow Productions']",62357900,4.6,524,5.761195477005673
22954,60000000,en,Invictus,23.85119,"['Spyglass Entertainment', 'Malpaso Productions', 'Revelations Entertainment', 'Mace Neufeld Productions', 'Warner Bros.', 'Liberty Pictures (II)']",122233971,7.0,1125,6.436811836025579
16995,60000000,en,State of Play,21.685719,"['Universal Pictures', 'StudioCanal', 'Andell Entertainment', 'Relativity Media', 'Working Title Films']",87784194,6.7,484,6.218846105269636
16558,78146652,en,Duplicity,13.630049,"['Universal Pictures', 'Laura Bickford Productions', 'Relativity Media', 'Medienproduktion Poseidon Filmgesellschaft']",60000000,5.7,201,6.053519758202511
9849,65000000,en,My Favorite Martian,6.80692,['Walt Disney Pictures'],36850101,5.1,80,6.0507965986646175
5820,60000000,en,The Sentinel,15.352807,"['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Major Studio Partners', 'Regency Enterprises', 'Epsilon Motion Pictures', 'New Regency Pictures', 'Sentinel Productions', 'Furthur Films']",77920346,5.8,225,6.060312200677621
16866,70000000,en,Planet 51,23.661071,"['TriStar Pictures', 'Ilion Animation Studios', 'Hand Made Films']",104945765,5.6,556,5.97788514654118
201,60000000,en,Star Trek: Nemesis,21.605533,['Paramount Pictures'],67312826,6.1,479,6.093789675877363
11775,60000000,en,Intolerable Cruelty,22.620125,"['Imagine Entertainment', 'Universal Pictures', 'Mike Zoss Productions', 'Alphaville Productions']",119940815,5.8,391,6.0409294854571645
87825,0,en,Trouble with the Curve,18.587114,"['Malpaso Productions', 'Warner Bros.']",0,6.6,366,6.1764871143522955
12201,80000000,en,Edge of Darkness,24.657931,"['Icon Productions', 'BBC Films', 'GK Films', 'Warner Bros.']",74901339,6.2,487,6.114753674584245
11015,60000000,en,The Relic,12.621769,"['Paramount Pictures', 'Universal Pictures', 'Toho-Towa', 'Mutual Film Company', 'Pacific Western', 'PolyGram Filmed Entertainment', 'Marubeni', 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'British Broadcasting Corporation (BBC)']",33956608,5.8,130,6.072875530826154
9932,60000000,en,Analyze That,21.08952,"['Village Roadshow Pictures', 'NPV Entertainment', 'Warner Bros.', 'Tribeca Productions', 'Baltimore Spring Creek Pictures', 'Face Productions']",55003135,5.7,380,6.024994678542283
13389,60000000,en,Righteous Kill,18.380176,"['Grosvenor Park Media Ltd.', 'InVenture Entertainment', 'Millennium Films', 'Emmett/Furla Films', 'Nu-Image Films']",73174566,5.9,375,6.059613352705432
8838,60000000,en,Mercury Rising,18.877795,"['Imagine Entertainment', 'Universal Pictures']",0,6.0,368,6.076798492965103
17332,60000000,en,The Soloist,17.299333,"['DreamWorks', 'Universal Pictures', 'StudioCanal', 'Participant Media', 'Krasnoff Foster Productions', 'Working Title Films']",31720158,6.6,234,6.14951177131741
4958,80000000,en,The Legend of Bagger Vance,16.848899,"['DreamWorks SKG', 'Twentieth Century Fox Film Corporation', 'Wildwood Enterprises', 'Epsilon Motion Pictures', 'Allied Filmmakers']",39459427,6.3,251,6.117138027605151
786,60000000,en,Almost Famous,21.547446,"['Columbia Pictures', 'Vinyl Films', 'DreamWorks Pictures']",47383689,7.4,797,6.487686193700464
9513,0,en,Garfield: A Tail of Two Kitties,16.930969,"['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Davis Entertainment']",141702264,5.1,464,5.892220376510686
11679,60000000,en,xXx: State of the Union,36.689223,"['Original Film', 'Columbia Pictures Corporation', 'Revolution Studios']",71073932,4.7,549,5.772031580329313
38321,60000000,en,Priest,28.350927,"['Screen Gems', 'Stars Road Entertainment', 'Buckaroo Entertainment', 'Michael De Luca Productions', 'TOKYOPOP']",78309131,5.4,692,5.9028802540618885
14411,60000000,en,Sinbad: Legend of the Seven Seas,18.815442,['DreamWorks Animation'],26288320,6.6,372,6.1776367150190925
8413,60000000,en,Event Horizon,29.787135,"['Paramount Pictures', 'Impact Pictures', 'Golar Productions']",26673242,6.5,742,6.209443572654705
10052,60000000,en,Dragonfly,8.927137,"['Universal Pictures', 'Spyglass Entertainment', 'Shady Acres Entertainment', 'Gran Via Productions', 'Kalima Productions GmbH & Co. KG', 'NDE Productions']",52322400,6.1,204,6.092953483587055
9676,50000000,en,The Black Dahlia,15.213484,"['Universal Pictures', 'Davis-Films', 'Signature Pictures', 'Linson Entertainment', 'Art Linson Productions', 'Millennium Films', 'Equity Pictures Medienfonds GmbH & Co. KG III', 'Nu Image Entertainment GmbH']",49111202,5.7,287,6.039215298239486
9664,60000000,en,Flyboys,13.155999,"['Ingenious Film Partners', 'Electric Entertainment', 'Skydance Productions', 'Flyboys Films']",17800000,6.3,271,6.118871809461554
2100,72000000,en,The Last Castle,15.433244,['DreamWorks SKG'],27642707,7.0,285,6.214019117866724
10384,90000000,en,Supernova,5.762037,"['United Artists', 'Metro-Goldwyn-Mayer (MGM)', 'Hammerhead Productions', 'Screenland Pictures']",14828081,4.9,109,6.025443255046833
137321,60000000,en,Winter's Tale,22.736038,"['Village Roadshow Pictures', 'Weed Road Pictures', 'Warner Bros.']",30800231,6.0,487,6.072868407533415
123553,60000000,en,The Mortal Instruments: City of Bones,45.514031,"['Constantin Film Produktion', 'Don Carmody Productions', 'Unique Features', 'Mr. Smith Productions']",90565421,6.2,1602,6.142381175118649
11260,60000000,en,Meet Dave,18.676291,"['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Regency Enterprises', 'Guy Walks into a Bar Productions', 'Deep River Productions', 'Friendly Films (II)']",50650079,5.0,371,5.908775321299087
9009,30000000,en,Dark Water,14.376463,"['Vertigo Entertainment', 'Touchstone Pictures', 'Post No Bills Films', 'Pandemonium Productions']",25473093,5.3,274,5.989418762960709
11374,80000000,en,Edtv,14.298297,"['Imagine Entertainment', 'Universal Pictures']",0,5.7,166,6.0596927733377575
2309,60000000,en,Inkheart,27.018886,"['New Line Cinema', 'Internationale Filmproduktion Blackbird Erste']",57490374,6.0,592,6.069720290848504
8285,60000000,en,The Spirit,14.84856,"['DC Comics', 'Lionsgate', 'Odd Lot Entertainment', 'Media Magik Entertainment', 'Dark Lot Entertainment', 'Continental Entertainment Group (CEG)']",39031337,4.7,320,5.885771031726373
210860,60000000,en,Mortdecai,52.417529,"['Lionsgate', 'Mad Chance', 'OddLot Entertainment', 'Huayi Brothers Media']",30418560,5.4,1055,5.839789933945601
2312,60000000,en,In the Name of the King: A Dungeon Siege Tale,15.406173,"['Boll Kino Beteiligungs GmbH & Co. KG', 'Brightlight Pictures', 'Herold Productions']",0,4.1,224,5.875799163536755
9839,35000000,en,Beyond Borders,6.523472,"['Mandalay Pictures', 'CP Medien AG', 'Camelot Pictures', 'Networxx - Film Management', ""Mel's Cite du Cinema""]",0,6.7,110,6.1264874742754065
381902,68490000,zh,西游记之孙悟空三打白骨精,4.72629,['Filmko Pictures'],193677158,6.0,24,6.090983781614155
13922,80000000,en,The Great Raid,8.923215,"['Lawrence Bender Productions', 'Marty Katz Productions']",10166502,6.8,91,6.125556232444387
293660,58000000,en,Deadpool,514.569956,"['Twentieth Century Fox Film Corporation', 'Marvel Entertainment', ""The Donners' Company"", 'TSG Entertainment', 'Kinberg Genre']",783112979,7.4,10995,7.212652001408683
9713,60000000,en,Holy Man,9.265672,"['Caravan Pictures', 'Touchstone Pictures']",0,4.9,111,6.02428859899364
190859,58800000,en,American Sniper,87.53437,"['Village Roadshow Pictures', 'Malpaso Productions', 'Warner Bros.', 'RatPac-Dune Entertainment', 'Mad Chance Productions', '22 & Indiana Pictures']",542307423,7.4,4469,7.018810951402829
257445,58000000,en,Goosebumps,45.351617,"['Columbia Pictures', 'Village Roadshow Pictures', 'Original Film', 'Sony Pictures Animation', 'Sony Pictures Entertainment (SPE)', 'Scholastic Entertainment', 'LStar Capital']",158162788,6.2,995,6.130037479663374
9007,58000000,en,Just Like Heaven,13.43573,"['DreamWorks SKG', 'UIP', 'MacDonald/Parkes Productions']",102854431,6.5,579,6.189851987622323
889,83000000,en,The Flintstones in Viva Rock Vegas,6.248309,"['Universal Pictures', 'Amblin Entertainment']",59468275,4.4,134,5.977209589778038
1370,63000000,en,Rambo III,31.294717,"['TriStar Pictures', 'Carolco Pictures']",189015611,5.7,690,5.985147996708671
4942,58000000,en,Leatherheads,7.739276,"['Universal Pictures', 'Casey Silver Productions', 'Outlaw Productions (I)', 'Smokehouse Pictures']",41299492,5.7,130,6.066271182116542
347969,60000000,en,The Ridiculous 6,19.694695,['Happy Madison Productions'],0,4.9,388,5.88440899877749
24438,58000000,en,Did You Hear About the Morgans?,14.403696,"['Columbia Pictures', 'Castle Rock Entertainment', 'Relativity Media', 'Banter']",85280250,5.1,276,5.962659948391129
116741,58000000,en,The Internship,1.551497,"['Twentieth Century Fox Film Corporation', 'Regency Enterprises', '21 Laps Entertainment', 'Wild West Picture Show Productions', 'TSG Entertainment']",44000000,6.1,1658,6.095883821896294
35791,60000000,en,Resident Evil: Afterlife,2.143764,"['Impact Pictures', 'Davis-Films', 'Constantin Film Produktion']",300228084,5.8,1363,5.967779157518024
72431,58000000,en,Red Tails,12.29603,"['Lucasfilm', 'Twentieth Century Fox Film Corporation', 'Partnership Pictures']",50365377,5.9,178,6.07520739678546
1813,57000000,en,The Devil's Advocate,33.8473,"['Regency Enterprises', 'Monarchy Enterprises B.V.', 'Kopelson Entertainment', 'Warner Bros.', 'New Regency Pictures', 'Taurus Film']",152944660,7.2,1374,6.566009274958972
87428,70000000,en,That's My Boy,21.723897,"['Columbia Pictures', 'Happy Madison Productions', 'Relativity Media']",58058367,5.5,453,5.975101769607315
8840,57000000,en,DragonHeart,31.791979,['Universal Pictures'],115267375,6.4,535,6.161560712428668
10589,60000000,en,After the Sunset,14.113066,"['New Line Cinema', 'Contrafilm', 'Firm Films']",61347797,6.0,226,6.082081086455243
71676,57000000,en,Ghost Rider: Spirit of Vengeance,48.622278,"['Columbia Pictures', 'Imagenation Abu Dhabi FZ', 'Marvel Entertainment', 'Marvel Knights', 'Hyde Park Entertainment', 'Crystal Sky Pictures', 'Michael De Luca Productions']",149217355,4.7,1135,5.56075475713937
1722,57000000,en,Captain Corelli's Mandolin,9.061866,"['Miramax Films', 'Universal Pictures']",62112895,5.5,145,6.048879799777252
10022,56000000,en,The Pacifier,35.4763,"['Walt Disney Pictures', 'Spyglass Entertainment']",113006880,5.8,842,6.0003910591248335
11358,56000000,en,Walking Tall,23.438398,"['Metro-Goldwyn-Mayer (MGM)', 'Mandeville Films', 'WWE Studios', 'Hyde Park Entertainment', 'Burke/Samples/Foster Productions', 'Cub Eight Productions']",57223890,6.0,381,6.076348650481302
13,55000000,en,Forrest Gump,138.133331,['Paramount Pictures'],677945399,8.2,7927,7.803187600597845
6477,60000000,en,Alvin and the Chipmunks,47.336034,"['Dune Entertainment', 'Regency Enterprises', 'Fox 2000 Pictures', 'Bagdasarian Productions']",361366633,5.5,1177,5.861029447130797
1597,55000000,en,Meet the Parents,29.97224,"['DreamWorks SKG', 'Universal Pictures', 'Tribeca Productions', 'Nancy Tenenbaum Films']",330444045,6.6,1698,6.3360050319189565
10530,55000000,en,Pocahontas,47.845589,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",346079773,6.7,1457,6.360911632845239
